ID,CLASSE,ETAB,SCOLFR,CHAMBRE,DEVOIRS,VACANCES,PARVENS,vitparent_corr,vitautre_corr,TEL,TRADS_PERE,TRADS_MERE,OCCUP,VAISSELLE,PARTICIPATION,EDUC,HEURE,HABITS,DORMIR,QUESTIONS,REPRENDRE,TELCOURS,RESEAUXSOCIAUX,TEMPSRS,USAGES,tempsetude_corr,ACTEXTRA,LOISIR_01,LOISIR_02,LOISIR_03,LOISIR_04,LOISIR_05,LOISIR_06,LOISIR_07,LOISIR_08,GENRE,type_etab
1960420128,6ème,Miriam Makeba,Oui,Non,Oui,1 fois,Oui,Oui,,Oui,D'accord,D'accord,Sans réponse,Tous les jours,Je ne sais pas,Non,Avant la tombée de la nuit,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Entre 1 et 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),60.0,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Un garçon,collège
844491562,6ème,Miriam Makeba,Oui,Oui,Oui,3 fois ou plus,Oui,Oui,,Oui,Sans réponse,Sans réponse,Le plus souvent mon père (ou tuteur),Fréquemment,"Non, les filles font plus",Non,Avant la tombée de la nuit,Oui,Sans réponse,Très rarement,"Oui, tous les jours","Oui, de temps en temps",Plus de 3h,Sans réponse,Sans réponse,120.0,Sans réponse,Non,Oui,Non,Non,Non,Non,Non,Non,Un garçon,collège
1956710014,6ème,Miriam Makeba,Oui,Non,Non,3 fois ou plus,Oui,Oui,,Oui,Ni d'accord ni pas d'accord,Ni d'accord ni pas d'accord,Sans réponse,Fréquemment,"Non, les filles font plus",Oui,Pas d'heure limite de sortie,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,Très rarement,"Oui, tous les jours",Sans réponse,Plus de 3h,Passer plus de temps sur les réseaux sociaux ?,"Poster du contenu (post Insta, vidéo Tiktok, ...)",40.0,Non,Oui,Non,Oui,Non,Non,Non,Oui,Non,Une fille,collège
978374164,6ème,Miriam Makeba,Oui,Oui,Oui,Jamais,Oui,Oui,,Non,Je ne sais pas,Je ne sais pas,Le plus souvent ma mère (ou tutrice),Jamais,Je ne sais pas,Je ne sais pas,Avant la tombée de la nuit,Oui,"Non, je n'ai pas le droit de dormir ailleurs",Très rarement,Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),110.0,Oui,Non,Oui,Oui,Non,Non,Oui,Non,Non,Un garçon,collège
1311830762,6ème,Miriam Makeba,Oui,Non,Oui,2 fois,Non,,Chez ta mère (ou tutrice),Oui,Je ne sais pas,Tout à fait d'accord,Le plus souvent ma mère (ou tutrice),Tous les jours,"Non, les filles font plus",Non,Avant la tombée de la nuit,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Entre 1 et 3h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",360.0,Oui,Non,Oui,Oui,Oui,Non,Non,Non,Oui,Un garçon,collège
1125254707,6ème,Miriam Makeba,Oui,Non,Oui,3 fois ou plus,Oui,Oui,,Non,Je ne sais pas,Je ne sais pas,Autant ma mère (ou tutrice) que mon père (ou tuteur),Sans réponse,"Non, les garçons font plus",Non,Je n'ai pas le droit de sortir,Oui,"Oui, quelle que soit la personne chez qui je vais dormir","Oui, souvent","Oui, tous les jours",Jamais ou très rarement,Moins d'1h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",135.0,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Un garçon,collège
774354505,6ème,Miriam Makeba,Oui,Non,Oui,3 fois ou plus,Oui,Oui,,Oui,Sans réponse,Sans réponse,Sans réponse,Fréquemment,Je ne sais pas,Oui,Sans réponse,Oui,Sans réponse,Très rarement,Sans réponse,Sans réponse,Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,Sans réponse,140.0,Sans réponse,Non,Oui,Non,Non,Non,Non,Non,Non,Une fille,collège
120458298,6ème,Miriam Makeba,Non,Oui,Oui,1 fois,Sans réponse,Sans réponse,En partie chez l'un et chez l'autre,Oui,D'accord,D'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Jamais,"Oui, ils/elles participent autant",Non,Avant la tombée de la nuit,Non,"Non, je n'ai pas le droit de dormir ailleurs","Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,"M'informer, travailler",134.0,Sans réponse,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Un garçon,collège
552297771,6ème,Miriam Makeba,Oui,Non,Non,Jamais,Sans réponse,Sans réponse,Chez ta mère (ou tutrice),Non,Je ne sais pas,Tout à fait d'accord,Le plus souvent ma mère (ou tutrice),Fréquemment,Sans réponse,Je ne sais pas,Je n'ai pas le droit de sortir,Oui,"Non, je n'ai pas le droit de dormir ailleurs",Très rarement,"Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Plus de 3h,Passer moins de temps sur les réseaux sociaux ?,Sans réponse,,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Un garçon,collège
1898323187,6ème,Miriam Makeba,Oui,Non,Non,3 fois ou plus,Sans réponse,Oui,En partie chez l'un et chez l'autre,Oui,Pas d'accord,Tout à fait d'accord,Le plus souvent mon père (ou tuteur),Tous les jours,"Non, les filles font plus",Non,Avant la tombée de la nuit,Oui,"Oui, quelle que soit la personne chez qui je vais dormir","Oui, souvent","Oui, tous les jours",Jamais ou très rarement,Plus de 3h,Passer plus de temps sur les réseaux sociaux ?,"Poster du contenu (post Insta, vidéo Tiktok, ...)",120.0,Oui,Non,Non,Oui,Non,Oui,Non,Non,Non,Une fille,collège
375117993,1ère,Hélène Boucher,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,,Sans réponse,Non,Non,Non,Non,Non,Non,Non,Non,Une fille,lycée
262490043,2nde,Henri Bergson,Oui,Ça dépend,Oui,3 fois ou plus,Non,,Chez ton père (ou tuteur),Non,Pas d'accord,Pas d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,Je ne sais pas,Oui,Avant le dernier métro/bus,Oui,"Oui, quelle que soit la personne chez qui je vais dormir","Oui, souvent","Oui, de temps en temps, par exemple, une fois par semaine","Oui, de temps en temps",Plus de 3h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",150.0,Non,Non,Oui,Oui,Oui,Oui,Oui,Oui,Non,Un garçon,lycée
917189489,5ème,Miriam Makeba,Non,Non,Non,2 fois,Oui,Oui,,Oui,Je ne sais pas,Je ne sais pas,Quelqu'un d'autre,Fréquemment,"Non, les filles font plus",Non,Je n'ai pas le droit de sortir,Non,"Non, je n'ai pas le droit de dormir ailleurs",Très rarement,"Oui, de temps en temps, par exemple, une fois par semaine","Oui, tout le temps",Moins d'1h,Passer plus de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),60.0,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Oui,Un garçon,collège
430138384,5ème,Miriam Makeba,Oui,Oui,Ça dépend,1 fois,Oui,Oui,,Oui,Je ne sais pas,Je ne sais pas,Le plus souvent ma mère (ou tutrice),Fréquemment,"Non, les garçons font plus",Non,Avant le dîner,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, souvent",Jamais ou très rarement,Jamais ou très rarement,Moins d'1h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),420.0,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Un garçon,collège
598789966,5ème,Miriam Makeba,Oui,Oui,Oui,1 fois,Oui,Oui,,Oui,D'accord,D'accord,Le plus souvent ma mère (ou tutrice),Fréquemment,"Oui, ils/elles participent autant",Oui,Sans réponse,Sans réponse,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Plus de 3h,Ne rien changer à ton utilisation ?,"Poster du contenu (post Insta, vidéo Tiktok, ...)",180.0,Oui,Non,Oui,Oui,Oui,Non,Non,Oui,Oui,Un garçon,collège
948893521,5ème,Miriam Makeba,Oui,Non,Ça dépend,1 fois,Oui,Sans réponse,,Oui,Sans réponse,Sans réponse,Sans réponse,Fréquemment,"Non, les filles font plus",Sans réponse,Sans réponse,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, souvent","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Entre 1 et 3h,Ne rien changer à ton utilisation ?,"Poster du contenu (post Insta, vidéo Tiktok, ...)",35.0,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Un garçon,collège
1168266160,5ème,Miriam Makeba,Oui,Oui,Oui,2 fois,Oui,Oui,,Oui,Sans réponse,Sans réponse,Toujours ma mère (ou tutrice),Jamais,"Non, les garçons font plus",Sans réponse,Avant le dîner,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,Très rarement,Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Ne rien changer à ton utilisation ?,"Poster du contenu (post Insta, vidéo Tiktok, ...)",45.0,Oui,Non,Oui,Non,Oui,Non,Non,Non,Non,Une fille,collège
421927353,5ème,Miriam Makeba,Oui,Oui,Oui,3 fois ou plus,Non,,Chez ta mère (ou tutrice),Oui,D'accord,D'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Rarement,Je ne sais pas,Oui,Avant le dîner,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Plus de 3h,Sans réponse,Me divertir (regarder du contenu audiovisuel),480.0,Non,Non,Oui,Non,Non,Oui,Non,Oui,Non,Une fille,collège
955735025,5ème,Miriam Makeba,Oui,Oui,Oui,2 fois,Oui,Oui,,Oui,Sans réponse,Sans réponse,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,"Oui, ils/elles participent autant",Je ne sais pas,Sans réponse,Sans réponse,Sans réponse,Très rarement,Sans réponse,Jamais ou très rarement,Sans réponse,Ne rien changer à ton utilisation ?,Sans réponse,90.0,Non,Non,Oui,Oui,Oui,Non,Non,Non,Non,Un garçon,collège
1418585442,5ème,Miriam Makeba,Non,Non,Non,Jamais,Oui,Oui,,Oui,Je ne sais pas,Je ne sais pas,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,Je ne sais pas,Non,Pas d'heure limite de sortie,Sans réponse,"Non, je n'ai pas le droit de dormir ailleurs","Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Plus de 3h,Ne rien changer à ton utilisation ?,Sans réponse,600.0,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Un garçon,collège
584865871,5ème,Miriam Makeba,Oui,Non,Oui,2 fois,Oui,Oui,,Oui,Sans réponse,Sans réponse,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,"Non, les filles font plus",Je ne sais pas,Avant la tombée de la nuit,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Plus de 3h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",60.0,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Une fille,collège
271736572,5ème,Miriam Makeba,Oui,Ça dépend,Oui,1 fois,Non,,En partie chez l'un et chez l'autre,Oui,Pas du tout d'accord,Pas du tout d'accord,Toujours ma mère (ou tutrice),Fréquemment,"Oui, ils/elles participent autant",Sans réponse,Sans réponse,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Sans réponse,Sans réponse,Sans réponse,421.0,Sans réponse,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Une fille,collège
497901490,5ème,Miriam Makeba,Oui,Oui,Non,Jamais,Oui,Oui,,Oui,Ni d'accord ni pas d'accord,Ni d'accord ni pas d'accord,Le plus souvent ma mère (ou tutrice),Fréquemment,"Non, les filles font plus",Non,Sans réponse,Sans réponse,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,Très rarement,Sans réponse,Sans réponse,Moins d'1h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),390.0,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Une fille,collège
1561279338,6ème,Miriam Makeba,Oui,Non,Oui,2 fois,Oui,Oui,,Non,Je ne sais pas,Je ne sais pas,Le plus souvent ma mère (ou tutrice),Jamais,"Non, les filles font plus",Non,Avant le dîner,Oui,Seulement si c'est une personne du même genre que moi,"Oui, souvent","Oui, tous les jours",Jamais ou très rarement,Plus de 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),60.0,Non,Non,Non,Non,Non,Non,Non,Non,Non,Une fille,collège
808246108,5ème,Miriam Makeba,Oui,Oui,Oui,3 fois ou plus,Non,,Chez ton père (ou tuteur),Oui,Je ne sais pas,Je ne sais pas,Le plus souvent mon père (ou tuteur),Jamais,"Oui, ils/elles participent autant",Je ne sais pas,Pas d'heure limite de sortie,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, souvent",Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Ne rien changer à ton utilisation ?,"Poster du contenu (post Insta, vidéo Tiktok, ...)",210.0,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui,Un garçon,collège
1507940076,5ème,Miriam Makeba,Oui,Oui,Oui,2 fois,Oui,Oui,,Oui,D'accord,D'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Rarement,"Non, les filles font plus",Oui,Sans réponse,Sans réponse,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, souvent",Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Sans réponse,Me divertir (regarder du contenu audiovisuel),240.0,Sans réponse,Non,Non,Non,Non,Non,Non,Non,Non,Un garçon,collège
387976582,5ème,Miriam Makeba,Oui,Oui,Oui,2 fois,Non,,Chez ton père (ou tuteur),Oui,Tout à fait d'accord,Tout à fait d'accord,Le plus souvent ma mère (ou tutrice),Fréquemment,Je ne sais pas,Oui,Avant le dîner,Oui,"Non, je n'ai pas le droit de dormir ailleurs","Oui, souvent","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Entre 1 et 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),60.0,Oui,Non,Non,Oui,Oui,Oui,Non,Non,Oui,Un garçon,collège
535193505,5ème,Miriam Makeba,Oui,Ça dépend,Oui,3 fois ou plus,Non,,Chez ta mère (ou tutrice),Oui,Je ne sais pas,Je ne sais pas,Sans réponse,Jamais,"Non, les filles font plus",Oui,Sans réponse,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Plus de 3h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",90.0,Sans réponse,Non,Oui,Non,Oui,Non,Non,Non,Non,Un garçon,collège
277294530,5ème,Miriam Makeba,Oui,Non,Oui,Sans réponse,Oui,Oui,,Oui,Je ne sais pas,Je ne sais pas,Quelqu'un d'autre,Fréquemment,"Oui, ils/elles participent autant",Non,Avant la tombée de la nuit,Oui,Sans réponse,"Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Plus de 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),0.0,Non,Non,Oui,Oui,Oui,Non,Non,Non,Non,Un garçon,collège
1660166748,5ème,Miriam Makeba,Oui,Non,Ça dépend,Sans réponse,Non,,Chez ta mère (ou tutrice),Oui,Tout à fait d'accord,Tout à fait d'accord,Sans réponse,Rarement,Je ne sais pas,Oui,Sans réponse,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Passer plus de temps sur les réseaux sociaux ?,Sans réponse,,Non,Non,Non,Non,Non,Non,Non,Non,Non,Une fille,collège
1257352702,5ème,Miriam Makeba,Oui,Non,Oui,1 fois,Oui,Oui,,Oui,Sans réponse,Sans réponse,Autant ma mère (ou tutrice) que mon père (ou tuteur),Rarement,Je ne sais pas,Non,Avant la tombée de la nuit,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Moins d'1h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",60.0,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Une fille,collège
2064738950,5ème,Miriam Makeba,Oui,Non,Ça dépend,1 fois,Oui,Oui,,Oui,Je ne sais pas,Je ne sais pas,Le plus souvent mon père (ou tuteur),Rarement,Je ne sais pas,Oui,Je n'ai pas le droit de sortir,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps",Sans réponse,Jamais ou très rarement,Moins d'1h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",242.0,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Non,Une fille,collège
166584469,5ème,Miriam Makeba,Oui,Ça dépend,Oui,2 fois,Oui,Oui,,Oui,Sans réponse,Sans réponse,Sans réponse,Fréquemment,Je ne sais pas,Je ne sais pas,Sans réponse,Sans réponse,Sans réponse,"Oui, de temps en temps",Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,,Sans réponse,Non,Non,Non,Non,Non,Non,Non,Non,Un garçon,collège
657153458,5ème,Miriam Makeba,Non,Oui,Oui,3 fois ou plus,Sans réponse,Oui,Chez ta mère (ou tutrice),Oui,Sans réponse,Pas du tout d'accord,Sans réponse,Sans réponse,Sans réponse,Je ne sais pas,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Me divertir (regarder du contenu audiovisuel),,Sans réponse,Non,Non,Non,Non,Non,Non,Non,Non,Une fille,collège
159044902,5ème,Miriam Makeba,Oui,Oui,Oui,2 fois,Non,,Ni chez l'un ni chez l'autre,Non,Pas d'accord,Pas d'accord,Quelqu'un d'autre,Fréquemment,"Non, les filles font plus",Non,Avant le dîner,Oui,"Non, je n'ai pas le droit de dormir ailleurs",Très rarement,Jamais ou très rarement,Sans réponse,Plus de 3h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",150.0,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Une fille,collège
1964525790,5ème,Miriam Makeba,Non,Non,Non,1 fois,Oui,Oui,,Oui,Tout à fait d'accord,Tout à fait d'accord,Sans réponse,Fréquemment,"Non, les filles font plus",Je ne sais pas,Avant la tombée de la nuit,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Ne rien changer à ton utilisation ?,"Poster du contenu (post Insta, vidéo Tiktok, ...)",300.0,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Une fille,collège
66232034,Terminale,Hélène Boucher,Oui,Ça dépend,Oui,3 fois ou plus,Non,,En partie chez l'un et chez l'autre,Non,Tout à fait d'accord,D'accord,Le plus souvent ma mère (ou tutrice),Tous les jours,"Oui, ils/elles participent autant",Je ne sais pas,Pas d'heure limite de sortie,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, souvent","Oui, tous les jours","Oui, de temps en temps",Entre 1 et 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),900.0,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Un garçon,lycée
1279921466,1ère,Hélène Boucher,Oui,Non,Oui,3 fois ou plus,Non,,En partie chez l'un et chez l'autre,Non,D'accord,Tout à fait d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Jamais,"Non, les filles font plus",Non,Avant le dernier métro/bus,Non,Seulement si c'est une personne du même genre que moi,"Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Moins d'1h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",900.0,Oui,Non,Oui,Oui,Non,Oui,Oui,Oui,Non,Une fille,lycée
1230858101,1ère,Henri Bergson,Oui,Oui,Oui,3 fois ou plus,Oui,Oui,,Oui,Ni d'accord ni pas d'accord,Pas d'accord,Toujours ma mère (ou tutrice),Tous les jours,"Non, les filles font plus",Non,Pas d'heure limite de sortie,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, souvent","Oui, de temps en temps, par exemple, une fois par semaine","Oui, de temps en temps",Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),720.0,Oui,Oui,Non,Oui,Non,Non,Oui,Oui,Non,Une fille,lycée
